order_number,product_id,customer_id,product_name,department_id,price
17524,7371,180563,Chocolate Chip Cookie Dough Bar,19,5.25
17524,45007,180563,Organic Zucchini,4,5.08
17525,34969,72301,Red Vine Tomato,4,9.25
17526,41259,106542,Poblano Pepper,4,10.56
17528,39450,65460,Oragnic Ginger Lemon Kombucha,7,12.13
17532,43768,68762,Organic Bell Pepper,4,2.4
17532,18656,68762,Organic Red Potato,4,1.93
17533,44570,106092,Kale Greens,4,4.15
17534,26209,89079,Limes,4,4.37
17534,42110,89079,Organic Macaroni Shells & Real Aged Cheddar,9,12.09
17534,24830,89079,Organic Romaine,4,10.27
17536,27413,201122,100% Mighty Mango Juice Smoothie,7,7.25
17536,45007,201122,Organic Zucchini,4,5.08
17541,35383,183953,Classic White Bread,3,6.03
17541,22290,183953,Organic Chai Tea Bags,7,5.1
17542,31215,21110,Lemon Yogurt,16,10.41
17544,35939,196953,Organic Jalapeno Pepper,4,9.93
17544,5450,196953,Small Hass Avocado,4,5.77
17544,14267,196953,Organic Refried Black Beans,15,9.37
17545,8638,128076,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33
17545,1940,128076,Organic 2% Reduced Fat Milk,16,1.23
17545,30696,128076,Eggo Homestyle Waffles,1,6.45
17545,40310,128076,Oven Roasted Turkey Breast,20,8.23
17545,42026,128076,Mamma Bella's Recipe Garlic Bread,1,4.87
17545,32429,128076,Red Mango,4,3.5
17545,7606,128076,Greek 100 Protein Vanilla Fat Free Yogurt,16,4.2
17546,10369,39144,Organic Genoa Salami,20,2.35
17548,35939,110374,Organic Jalapeno Pepper,4,9.93
17548,26209,110374,Limes,4,4.37
17548,34969,110374,Red Vine Tomato,4,9.25
17548,45007,110374,Organic Zucchini,4,5.08
17548,1025,110374,Organic Fresh Basil,4,11.34
17550,14870,23933,Icelandic Style Fat Free Plain Yogurt,16,4.27
17550,1862,23933,Tuna Fillets in Olive Oil,15,7.05
17552,40712,180266,Black Figs,4,4.26
17552,14870,180266,Icelandic Style Fat Free Plain Yogurt,16,4.27
17553,9662,138531,MRS MEYERS   12.5OZ HANDSOAP RHUBAR,11,3.54
17554,31282,132866,Toddler Formula Iron Fortified Dairy Powder,18,11.54
17555,48682,71134,Sauerkraut,13,6.08
17555,260,71134,Cantaloupe,4,3.01
17556,13249,86920,Skim Milk,16,9.33
17556,34969,86920,Red Vine Tomato,4,9.25
17558,15366,144479,Blueberry Soy Yogurt,16,7.71
17558,7963,144479,Gluten Free Whole Grain Bread,1,4.53
17558,27554,144479,Gluten Free Blueberry Muffins,3,0.94
17558,1025,144479,Organic Fresh Basil,4,11.34
17566,11068,184021,Medium Cheddar Cheese Block,16,1.9
17566,34969,184021,Red Vine Tomato,4,9.25
17567,40203,151737,Mint Chip Ice Cream,1,5.4
17567,13147,151737,GOLEAN Crisp! Toasted Berry Crumble Cereal,14,4.75
17568,26209,26665,Limes,4,4.37
17570,20899,92189,Goo Berry Pie Probugs Kefir,16,6.29
17572,16759,131137,Organic Carrot Bunch,4,4.17
17572,25747,131137,Organic Kosher Fat Free Chicken Broth,15,1.34
17572,6020,131137,Organic Crushed Red Pepper,13,8.11
17572,41860,131137,Sea Salt Baked Potato Chips,19,5.7
17572,26209,131137,Limes,4,4.37
17572,45007,131137,Organic Zucchini,4,5.08
17573,30827,11716,Seedless Cucumbers,4,5.22
17574,26209,203811,Limes,4,4.37
17576,16137,22621,Spicy Chili Seasoning,13,1.69
17576,16145,22621,Organic Cannellini Beans,15,5.1
17579,13249,22205,Skim Milk,16,9.33
17579,41597,22205,Organic Jumbo Eggs,16,10.21
17579,11068,22205,Medium Cheddar Cheese Block,16,1.9
17591,4163,189870,Spanish Rice Pilaf Mix,9,7.87
17591,32624,189870,Acorn Squash,4,11.22
17592,26209,51228,Limes,4,4.37
17592,45007,51228,Organic Zucchini,4,5.08
17592,890,51228,Organic Diced Tomatoes,15,1.35
17593,23258,166548,Long Grain & Wild Rice,9,11.43
17595,1940,29308,Organic 2% Reduced Fat Milk,16,1.23
17596,25705,178188,Butterhead Lettuce,4,0.98
17596,5450,178188,Small Hass Avocado,4,5.77
17596,9955,178188,Unsweetened Organic Coconut Milk,16,6.48
17596,16759,178188,Organic Carrot Bunch,4,4.17
17597,36735,75346,Organic Roasted Sliced Chicken Breast,20,10.42
17597,45007,75346,Organic Zucchini,4,5.08
17597,5450,75346,Small Hass Avocado,4,5.77
17599,18721,90219,"Baked Rice and Corn Puffs, Aged White Cheddar",19,2.22
17604,34969,16837,Red Vine Tomato,4,9.25
17604,24535,16837,Plain Whole Milk Yogurt,16,6.17
17604,19451,16837,Comforting Chamomile Tea,7,12.54
17606,26209,155766,Limes,4,4.37
17606,43768,155766,Organic Bell Pepper,4,2.4
17606,44787,155766,Stage 1 - Just Prunes,18,6.69
17608,25647,164465,Heirloom Tomato,4,4.3
17608,781,164465,Organic Shredded Mild Cheddar,16,2.78
17611,45007,116698,Organic Zucchini,4,5.08
17611,12955,116698,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
17611,2002,116698,"The \""World's Best\"" Veggie Burger",1,0.89
17612,45051,108794,Pub Mix,19,8.23
17614,16874,166360,Chocolate Fudge Brownie Ice Cream,1,4.04
17614,25839,166360,Froot Loops Cereal,14,10.54
17614,17819,166360,Concord Grape Jelly,13,2.96
17614,36086,166360,Philadelphia Original Cream Cheese,16,2.08
17619,16759,36299,Organic Carrot Bunch,4,4.17
17621,19003,5346,Celery,4,5.68
17621,21278,5346,All Purpose Crushed Tomatoes,15,1.47
17621,32035,5346,Toasted Pine Nut Couscous Mix,9,8.57
17622,26209,198502,Limes,4,4.37
17623,28412,160409,Veggie Penne Pasta,9,7.01
17624,27509,62710,Organic Seasoned Yukon Select Potatoes Hashed Browns,1,5.21
17626,260,95624,Cantaloupe,4,3.01
17628,42736,119146,Unsalted Butter,16,9.28
17628,5115,119146,Organic Medium Brown Eggs,16,11.44
17628,34969,119146,Red Vine Tomato,4,9.25
17628,32387,119146,Roasted Garlic & Sweet Basil Sauce,9,4.13
17629,31564,127870,Crackers,19,1.11
17630,16744,13701,Peanut & Gluten Free Smooth Almond Butter,13,8.17
17630,43421,13701,"Little Yums Spinach, Apple, and Kale Teething Wafers",18,5.55
17630,29450,13701,Oatmeal Animal Cookies,19,9.55
17631,12919,191853,Coconut Sparkling Water,7,12.1
17632,46673,180895,Ultra Original Scent Dishwashing Liquid,17,8.73
17632,43821,180895,1 Apple + 1 Mango Fruit Bar,19,4.67
17632,35948,180895,Tonic Water,7,7.7
17632,18019,180895,Macaroni & Cheese Dinner Original Flavor,9,3.73
17633,9382,5473,Gluten Free Chocolate Brownie Mix,13,3.05
17634,20899,48897,Goo Berry Pie Probugs Kefir,16,6.29
17634,23765,48897,Organic Smoked Turkey Breast,20,10.28
17635,48186,53545,Lactose Free Half & Half,16,9.32
17635,10060,53545,Original BBQ Sauce,13,8.23
17636,10919,156521,Original Meatballs,1,9.14
17636,41602,156521,Deli Select Ultra Thin Honey Ham,20,4.95
17636,33545,156521,Beef  Smoked Sausage,12,12.03
17638,43772,57130,Cherubs Heavenly Salad Tomatoes,4,1.15
17638,44331,57130,Grow & Gain Chocolate Shake Nutritional Drink,18,7.44
17639,43772,203540,Cherubs Heavenly Salad Tomatoes,4,1.15
17639,45064,203540,Honey Wheat Bread,3,1.52
17641,1940,52048,Organic 2% Reduced Fat Milk,16,1.23
17641,26604,52048,Organic Blackberries,4,8.08
17651,35939,143283,Organic Jalapeno Pepper,4,9.93
17651,43662,143283,"Yogurt, Strained Low-Fat, Coconut",16,11.87
17653,35336,174649,Naked Green Machine Boosted Juice Smoothie,7,1.11
17654,33527,112609,Organic Classic Rich Crackers,19,7.46
17655,32134,82356,Lactose Free Plain Kefir,16,3.11
17657,21949,114563,White Cheddar Semisoft Cheese,16,9.24
17658,24497,145213,Organic Cauliflower Florets,4,7.52
17658,4518,145213,Organic Pomegranate,4,0.94
17658,39729,145213,Organic Apple Cider,7,2.96
17660,43768,164360,Organic Bell Pepper,4,2.4
17662,29334,91604,Leek,4,6.09
17662,45253,91604,gel hand wash sea minerals,11,4.27
17664,1503,6956,Low Fat Cottage Cheese,16,1.45
17664,44570,6956,Kale Greens,4,4.15
17668,12315,103771,Dairy Free Hazelnut Coconut Milk Creamer,16,12.03
17668,46802,103771,Pineapple Chunks,1,6.76
17674,47141,183670,Cola,7,5.77
17675,18027,127676,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
17676,35939,149529,Organic Jalapeno Pepper,4,9.93
17677,47141,108047,Cola,7,5.77
17678,3960,4597,Quietude Quick Dissolving Tablets,2,6.29
17680,41860,119377,Sea Salt Baked Potato Chips,19,5.7
17682,20518,170404,"Club Delight Sausage, Egg, & Cheese Sandwiches",12,0.91
17684,5918,183780,Single Serve Cheese Pizza,1,7.61
17684,35948,183780,Tonic Water,7,7.7
17684,47141,183780,Cola,7,5.77
17684,22920,183780,Roasted & Salted Shelled Pistachios,19,7.88
17686,45007,110390,Organic Zucchini,4,5.08
17689,26209,53792,Limes,4,4.37
17689,26604,53792,Organic Blackberries,4,8.08
17695,38772,149069,Provolone,16,1.84
17698,41716,27754,Jalapeno,19,11.83
17698,12955,27754,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
17698,34969,27754,Red Vine Tomato,4,9.25
17698,35065,27754,Orange Strawberry Banana Juice,7,2.03
17699,1503,112937,Low Fat Cottage Cheese,16,1.45
17703,31461,110263,Cheese Tamale Verde,1,11.15
17703,1356,110263,"Sweet Potato, White Beans & Cinnamon Stage 2",18,8.47
17704,47141,26615,Cola,7,5.77
17705,21863,69387,Fire Roasted Red Peppers,15,3.44
17706,27044,186597,Maple Almond Butter,13,8.9
17708,22124,133348,Total 0% Raspberry Yogurt,16,9.08
17708,11068,133348,Medium Cheddar Cheese Block,16,1.9
17711,22504,179488,Organic Mountain Forest Amber Honey,13,2.16
17711,27315,179488,The Original Biscuits,19,7.86
17712,27662,183569,Large Grade AA Cage Free Eggs,16,11.86
17715,47141,184200,Cola,7,5.77
17716,39448,76707,Cold Brew Coffee Mocha,16,11.23
17716,42347,76707,Caffeine Free Diet Cola All Natural Soda,7,11.32
17717,4149,188031,Frozen Organic Blueberries,4,11.59
17720,7751,105739,Tomato Ketchup,13,1.99
17720,34969,105739,Red Vine Tomato,4,9.25
17721,36735,61495,Organic Roasted Sliced Chicken Breast,20,10.42
17722,39462,204317,Long Grain White Rice,9,6.92
17723,15273,83833,Organic Jumbo Grade A Pastured Eggs,16,5.15
17724,16759,202373,Organic Carrot Bunch,4,4.17
17724,26209,202373,Limes,4,4.37
17726,46820,91771,Vanilla Pure Almond Milk,16,11.94
17731,33120,140299,Organic Egg Whites,16,5.33
17731,2452,140299,Naturals Chicken Nuggets,1,1.24
17731,20842,140299,Total 0% Greek Yogurt,16,9.2
17732,17924,51443,Seltzer Water,7,3.66
17732,31951,51443,Miniature Peanut Butter Cups,19,11.9
17738,32115,198363,93/7 Ground Beef,2,12.26
17738,35124,198363,Southwest Chopped Salad Kit with Dressing,4,6.97
17740,43740,172522,Sparkling Probiotic Drink Coconut,7,10.33
17740,26604,172522,Organic Blackberries,4,8.08
17742,31912,56472,Avocado Oil,13,1.61
17744,29334,147018,Leek,4,6.09
17746,5450,197022,Small Hass Avocado,4,5.77
17747,5902,134907,"Rice Crackers, Original",19,10.11
17747,41408,134907,Goat's Milk Cheese,16,6.12
17747,44570,134907,Kale Greens,4,4.15
17749,23046,123035,100% Natural No Salt Added Tomato Sauce,15,12.28
17753,41806,110608,Organic Greek Whole Milk Blended Strawberry Yogurt,16,7.97
17753,37754,110608,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34
17753,32035,110608,Toasted Pine Nut Couscous Mix,9,8.57
17754,31727,27896,"Organic Tomato Paste, No Salt Added",15,10.09
17754,2452,27896,Naturals Chicken Nuggets,1,1.24
17755,5258,174464,Sparkling Water,7,10.95
17756,10603,121943,93% Ground Beef,12,3.6
17756,10842,121943,Plum Sauce,6,0.94
17756,40310,121943,Oven Roasted Turkey Breast,20,8.23
17758,1616,145385,Simply Granola,14,10.8
17758,44690,145385,Cafe Style Tortilla  Chips,19,9.48
17759,48953,42467,Lettuce Medley,4,4.64
17759,14867,42467,Honey Bunny Grahams,19,3.63
17762,30962,179294,Vanilla Greek Yogurt 0% Fat,16,12.25
17763,49026,83415,Plain Almond Milk Yogurt,16,12.26
17763,26209,83415,Limes,4,4.37
17765,2962,29995,"Milk, Reduced Fat, 2% Milkfat",16,8.89
17767,35042,28056,Black Beans,15,5.95
17767,890,28056,Organic Diced Tomatoes,15,1.35
17767,26209,28056,Limes,4,4.37
17767,45007,28056,Organic Zucchini,4,5.08
17770,46807,80369,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95
17771,46863,72201,Organic Plain Coconut Milk Yogurt,16,8.77
17772,31727,1683,"Organic Tomato Paste, No Salt Added",15,10.09
17775,44354,191106,"Cooking Sauce, La Pizza",15,4.87
17778,1498,7608,Creamy Chicken & Dumplings Soup,15,2.05
17782,27565,99917,White Corn Tortillas Super Size,3,1.51
17784,49560,7151,Selects Natural Slow Roasted Chicken Breast,20,8.35
17787,22124,105375,Total 0% Raspberry Yogurt,16,9.08
17789,9458,54543,Classic Lemonade,7,8.43
17790,33503,62443,Zucchini Banana & Amaranth Organic Baby Food,18,3.23
17790,31215,62443,Lemon Yogurt,16,10.41
17791,35078,100835,Seriously Sharp Cheddar Cheese,16,4.43
17798,43662,103671,"Yogurt, Strained Low-Fat, Coconut",16,11.87
17801,38562,96048,Pomegranate Arils,4,2.59
17804,40310,152058,Oven Roasted Turkey Breast,20,8.23
17806,5450,6163,Small Hass Avocado,4,5.77
17808,3631,170007,Organic Whole Milk French Vanilla Yogurt,16,1.49
17809,22124,166346,Total 0% Raspberry Yogurt,16,9.08
17813,45007,48023,Organic Zucchini,4,5.08
17813,36070,48023,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
17814,30827,114695,Seedless Cucumbers,4,5.22
17815,40789,165075,Soy Free Buttery Sticks,16,2.91
17815,42736,165075,Unsalted Butter,16,9.28
17817,24830,100865,Organic Romaine,4,10.27
17819,26209,138900,Limes,4,4.37
17820,10603,181476,93% Ground Beef,12,3.6
17821,39529,187445,Fuel High Chocolate Protein Shake,11,11.34
17822,34969,36585,Red Vine Tomato,4,9.25
17823,46584,2462,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82
17823,26209,2462,Limes,4,4.37
17824,28745,170821,Oven Roasted Turkey,20,7.99
17825,4149,26559,Frozen Organic Blueberries,4,11.59
17825,17157,26559,Organic Chicken Breasts,1,9.66
17826,6104,37818,Whole Milk Plain Yogurt,16,1.76
17827,3651,197029,Dairy Pure Fresh Half & Half,16,5.99
17837,781,182642,Organic Shredded Mild Cheddar,16,2.78
17841,26795,7917,Snack Mix Original Recipe,19,7.43
17842,46106,32126,Organic Sriracha Hummus,20,3.17
17843,26604,145724,Organic Blackberries,4,8.08
17843,7681,145724,"Master Brew Kombucha, Tart Cherry",7,4.15
17843,27554,145724,Gluten Free Blueberry Muffins,3,0.94
17848,20670,193980,Organic Lentil Vegetable Soup,15,10.83
17849,40310,179598,Oven Roasted Turkey Breast,20,8.23
17849,10527,179598,Whipped Butter,16,3.95
17850,35469,190953,Enchilada Black Bean Vegetable,1,3.44
17852,28385,169586,Apollo Daily Fragrance,11,12.29
17855,2596,165654,Lemon Cake Ice Cream,1,2.8
17857,42384,147672,Original Chili Seasoning Mix,13,6.33
17859,41597,202002,Organic Jumbo Eggs,16,10.21
17860,13708,118612,"Liquid Hand Soap, Refill, Lavender Scent",11,3.43
17860,32134,118612,Lactose Free Plain Kefir,16,3.11
17861,26604,175112,Organic Blackberries,4,8.08
17862,46584,15899,YoKids Blueberry & Strawberry/Vanilla Yogurt,16,8.82
17862,45866,15899,Fig Newmans Fruit Filled Cookies,19,2.46
17865,18140,205102,Organic Fresh Pressed Pure Cranberry Juice,7,8.23
17866,41259,28492,Poblano Pepper,4,10.56
17866,9781,28492,Roasted & Salted Sunflower Seeds,19,5.35
17867,45007,82615,Organic Zucchini,4,5.08
17869,46802,193453,Pineapple Chunks,1,6.76
17869,40198,193453,Blueberry Yoghurt,16,8.81
17869,8138,193453,Traditional Hummus,20,2.75
17870,36810,30849,Original Pancake and Baking Mix,14,5.95
17871,42736,104903,Unsalted Butter,16,9.28
17873,24535,46097,Plain Whole Milk Yogurt,16,6.17
17874,12469,9077,Strawberry Flavor Fermented Dairy Probiotic Acidophilus+C,11,9.89
17874,48335,9077,Chocolate Brownie Energy Bar,19,11.61
17875,41860,205151,Sea Salt Baked Potato Chips,19,5.7
17876,25705,125424,Butterhead Lettuce,4,0.98
17876,16759,125424,Organic Carrot Bunch,4,4.17
17876,33746,125424,Simply Stock Organic Vegetable Unsalted Stock,15,11.09
17877,30696,79232,Eggo Homestyle Waffles,1,6.45
17878,26604,139974,Organic Blackberries,4,8.08
17881,16759,189274,Organic Carrot Bunch,4,4.17
17882,23554,116564,Organic Vanilla Bean Ice Cream,1,6.65
17882,26209,116564,Limes,4,4.37
17882,16759,116564,Organic Carrot Bunch,4,4.17
17884,40310,60951,Oven Roasted Turkey Breast,20,8.23
17885,34969,88370,Red Vine Tomato,4,9.25
17885,20842,88370,Total 0% Greek Yogurt,16,9.2
17887,5450,176622,Small Hass Avocado,4,5.77
17887,37067,176622,Organic Banana,4,10.85
17888,30219,67461,Lactose Free Blueberry Yogurt,16,10.64
17890,27061,183354,Sweet Potato Apple Stage 2 Baby Food,18,2.61
17890,46807,183354,"Bananas, Raspberries & Oats Organic Baby Food",18,8.95
17890,12955,183354,"Super Foods/Organic Apples, Spinach, Peas & Broccoli + Super Chia Snack Pouch",18,3.05
17892,35939,83382,Organic Jalapeno Pepper,4,9.93
17892,22286,83382,Organic Super Beet Juice,7,11.88
17892,2562,83382,Quick & Easy Steel Cut Irish Oatmeal,14,4.89
17892,37067,83382,Organic Banana,4,10.85
17894,23296,125662,Blueberry on the Bottom Nonfat Greek Yogurt,16,2.27
17894,5450,125662,Small Hass Avocado,4,5.77
17894,158,125662,Smoked Ham & Oven Roasted Turkey Sub Sandwich Kit,20,9.28
17894,42240,125662,Ultra Soft Facial Tissues,17,12.0
17895,7893,163244,Gluten-Free Lemon Wafers,19,4.11
17895,45113,163244,Artesian Water,7,7.07
17897,45108,14936,Organic Uncooked Flour Tortillas,3,8.77
17897,31953,14936,Variety Pack of Crackers,19,9.88
17900,45007,48519,Organic Zucchini,4,5.08
17901,575,145514,Organic Medium Yellow Thai Curry,13,7.07
17908,32888,7625,Simply Clean Baby Wipes,18,11.78
17909,20518,42377,"Club Delight Sausage, Egg, & Cheese Sandwiches",12,0.91
17913,16961,66672,45 Calories & Delightful Healthy Multi-Grain Bread,3,11.07
17914,32578,51126,Organic Fresh Squeezed Orange Juice,7,6.19
17916,10761,97998,Organic Yokids Lemonade/Blueberry Variety Pack Yogurt Squeezers Tubes,16,4.56
17916,43875,97998,Baby Food Stage 2 Blueberry Pear & Purple Carrot,18,6.11
17918,31890,187558,Healthy Dark Chocolate,19,9.41
17919,21057,139235,Organic Brown Rice Spaghetti,9,6.56
17920,37468,117463,Rich and Creamy Vanilla Frosting,13,9.68
17921,36735,41756,Organic Roasted Sliced Chicken Breast,20,10.42
17923,17789,87348,Soy Free Buttery Spread,16,11.19
17923,43768,87348,Organic Bell Pepper,4,2.4
17923,14267,87348,Organic Refried Black Beans,15,9.37
17924,19677,90027,Original Pure Creamy Almond Milk,16,6.4
17924,26209,90027,Limes,4,4.37
17926,48186,83069,Lactose Free Half & Half,16,9.32
17927,46820,109697,Vanilla Pure Almond Milk,16,11.94
17927,27044,109697,Maple Almond Butter,13,8.9
17928,28518,173692,Organic Rice Ramen,9,2.64
17929,43768,172955,Organic Bell Pepper,4,2.4
17929,16759,172955,Organic Carrot Bunch,4,4.17
17931,1940,108321,Organic 2% Reduced Fat Milk,16,1.23
17932,9890,174207,Whole Lychees in Heavy Syrup,15,6.89
17932,7785,174207,Dinosaurs Chicken Breast Cutlets,1,1.67
17932,260,174207,Cantaloupe,4,3.01
17934,43471,108717,Natracare Ultra Pads w/ Wings Super,11,7.02
17934,2108,108717,Pastured Eggs,16,9.05
17935,22658,101559,Organic Curry Powder,13,9.64
17937,32923,131904,Organic Triple Berry Blend,1,11.94
17939,44641,29846,Super Sweet Corn,4,7.77
17939,27830,29846,Baby Lima Beans,1,11.89
17943,48953,37495,Lettuce Medley,4,4.64
17946,14870,164020,Icelandic Style Fat Free Plain Yogurt,16,4.27
17947,48186,100514,Lactose Free Half & Half,16,9.32
17947,17352,100514,100% Whole Wheat English Muffin 6 Ct,3,9.91
17947,29270,100514,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,7,5.56
17948,31564,25925,Crackers,19,1.11
17948,31958,25925,Spinach and Arugula Salad,4,9.62
17950,39702,4436,Low Fat Milk,16,10.57
17951,43768,17253,Organic Bell Pepper,4,2.4
17954,21863,176039,Fire Roasted Red Peppers,15,3.44
17954,38226,176039,Dark Chocolate Chips,19,2.18
17954,42300,176039,Organic Vitality Snack Chia Squeeze Blackberry Bliss,19,9.71
17955,36070,157026,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
17955,26604,157026,Organic Blackberries,4,8.08
17957,26209,179895,Limes,4,4.37
17958,32439,66646,DanActive Strawberry Probiotic Dairy Drink,16,1.25
17958,35193,66646,"Post Selects Great Grains Cereal Raisins, Dates and Pecans",14,2.59
17958,22069,66646,Sea Salt Caramel Frozen Greek Yogurt Bars,1,11.21
17958,44375,66646,Canned Aranciata Orange,7,3.21
17958,38996,66646,Grape Tomatoes,4,4.64
17959,16759,22133,Organic Carrot Bunch,4,4.17
17960,21361,36740,Honey Manuka Raw Kfactor 16,13,9.97
17960,36070,36740,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
17962,11068,16583,Medium Cheddar Cheese Block,16,1.9
17963,7641,194573,Gluten Free Extra Crispy Fast Food French Fried Potatoes,1,3.81
17964,26209,196344,Limes,4,4.37
17965,45210,136645,Organic Greek Lowfat Yogurt With Blueberries,16,5.69
17965,27650,136645,Organic Colby Cheese,16,3.67
17966,2452,120296,Naturals Chicken Nuggets,1,1.24
17976,33308,125274,Beet Hummus,20,5.97
17976,717,125274,Sweeper Open Window Fresh Scent Wet Mopping Cloths Refill,17,4.92
17977,7139,83437,Sooo Good Light Roast Coffee,7,3.74
17977,26209,83437,Limes,4,4.37
17977,7898,83437,Ginger Beer,7,2.12
17978,34969,48862,Red Vine Tomato,4,9.25
17979,48186,193480,Lactose Free Half & Half,16,9.32
17980,48527,110722,Avocado,4,12.54
17981,22124,75124,Total 0% Raspberry Yogurt,16,9.08
17983,44371,174652,Alaskan Salmon Burgers,1,11.21
17990,43662,146356,"Yogurt, Strained Low-Fat, Coconut",16,11.87
17990,47885,146356,Black Bean Salad,20,11.99
17991,6555,76373,Parmesan Beef Meatballs,12,9.19
17993,21687,38574,Reese Artichoke Hearts,15,6.75
17993,36170,38574,Reduced Fat Original Baked Snack Crackers,19,1.11
18002,40659,156876,"Fries, Broccoli",19,11.89
18005,42240,150252,Ultra Soft Facial Tissues,17,12.0
18005,14372,150252,Original 5-Cheese Pizza,1,2.88
18006,37067,185041,Organic Banana,4,10.85
18007,45544,11685,Organic Plain Nonfat Greek Yogurt,16,8.48
18008,2002,120572,"The \""World's Best\"" Veggie Burger",1,0.89
18008,26177,120572,Organic Honey Nut O's Cereal,14,3.76
18009,3260,32803,Chips Ahoy!/Nutter Butter/Oreo Cookies,19,8.29
18011,38996,118470,Grape Tomatoes,4,4.64
18013,3464,60749,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",4,9.0
18013,26209,60749,Limes,4,4.37
18013,34969,60749,Red Vine Tomato,4,9.25
18014,26604,22904,Organic Blackberries,4,8.08
18014,37148,22904,"Milk Chocolate Candies, Bonus Bag",19,4.64
18014,5450,22904,Small Hass Avocado,4,5.77
18014,38996,22904,Grape Tomatoes,4,4.64
18016,47211,116609,Kettle Cooked Potato Chips Original,19,3.65
18016,25191,116609,Steakhouse Ranch Dressing,13,10.75
18016,11323,116609,Medium Roast Extra Bold K-Cup Packs Coffee,7,1.24
18016,36070,116609,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",4,4.34
18016,47792,116609,Organic Beans & Rice Cheddar Cheese Burrito,1,8.35
18017,19677,28773,Original Pure Creamy Almond Milk,16,6.4
18017,13249,28773,Skim Milk,16,9.33
18024,1940,194507,Organic 2% Reduced Fat Milk,16,1.23
18024,8638,194507,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33
18027,5258,47077,Sparkling Water,7,10.95
18027,12640,47077,Sport Bottle with Flip Cap Natural Spring Water,7,4.94
18031,31215,88990,Lemon Yogurt,16,10.41
18031,13603,88990,Tarragon Chicken Salad,20,11.45
18034,31961,95982,Chilpotle Peppers in Adobo Sauce,6,7.83
18034,19906,95982,Fresh Whole White Mushrooms,4,2.73
18035,26604,132710,Organic Blackberries,4,8.08
18035,27690,132710,Apple Cinnamon GoGo Squeez,19,6.29
18035,890,132710,Organic Diced Tomatoes,15,1.35
18035,39249,132710,Organic Persian Cucumber,4,12.47
18035,13780,132710,Thyme,4,10.2
18036,26209,163535,Limes,4,4.37
18036,38996,163535,Grape Tomatoes,4,4.64
18037,4809,40405,Greek Whole Milk Blended Blueberry Yogurt,16,6.38
18037,37754,40405,Organic Blended Raspberry Whole Milk Greek Yogurt,16,4.34
18037,41806,40405,Organic Greek Whole Milk Blended Strawberry Yogurt,16,7.97
18037,26604,40405,Organic Blackberries,4,8.08
18040,18019,20924,Macaroni & Cheese Dinner Original Flavor,9,3.73
18045,29153,75279,Classic Pizza Crust,13,8.07
18045,21225,75279,Honey Bunches With Almonds Cereal,14,1.97
18046,28721,31990,Classico Pure Olive Oil,13,1.96
18049,26209,2917,Limes,4,4.37
18051,26604,71755,Organic Blackberries,4,8.08
18052,15741,89686,Strawberry C Monster Smoothie,7,8.59
18052,26604,89686,Organic Blackberries,4,8.08
18052,30353,89686,Curate Cherry Lime Sparkling Water,7,1.86
18052,5450,89686,Small Hass Avocado,4,5.77
18052,3469,89686,Organic Vegetarian Mild Refried Beans With Green Chiles,15,5.89
18052,6985,89686,Alfredo Sauce,9,11.07
18055,16759,59585,Organic Carrot Bunch,4,4.17
18055,40310,59585,Oven Roasted Turkey Breast,20,8.23
18055,21949,59585,White Cheddar Semisoft Cheese,16,9.24
18056,39844,106717,Mini Sweet Peppers,4,11.24
18057,31124,70156,Absolutely Zero Energy Drink,7,1.47
18057,23039,70156,Fat Free Cream Cheese,16,1.3
18059,27275,174819,Pineapple Strawberry Sparkling Water,7,7.09
18059,8638,174819,Vanilla Milk Chocolate Almond Ice Cream Bars,1,8.33
18059,5258,174819,Sparkling Water,7,10.95
18059,13587,174819,Vermont Maple & Sea Salt Microwave Popcorn,19,7.01
18059,19012,174819,Marketplace Spicy Mexican Black Beans and Rice,1,6.23
18061,46106,133575,Organic Sriracha Hummus,20,3.17
18061,39781,133575,Original 7 Grain Crackers,19,6.08
18067,13457,191755,Pad Thai Brown Rice Noodles,6,5.81
18067,26209,191755,Limes,4,4.37
18067,18027,191755,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,3,11.3
18067,18963,191755,Apple Cider Vinegar,13,9.67
18068,48595,104853,Organic Wheat Square Crackers,19,9.0
18068,1199,104853,YoTot Organic Raspberry Pear Yogurt,16,7.17
18071,19003,197085,Celery,4,5.68
